labels,key_words,review
service,1 place staff price menu ambience food miscellaneous service,We organized a party at this bar and have gotten very poor service.
staff,1 place staff price menu ambience food miscellaneous service,"After taking unusually long to bring the wine, the waiter could not open the bottle and had to get a different one."
miscellaneous,2 place staff price menu ambience food miscellaneous service,"After taking unusually long to bring the wine, the waiter could not open the bottle and had to get a different one."
food,1 place staff price menu ambience food miscellaneous service,Mushroom appetizer was doused in a gross mayonnaise like sauce and had not been described that way on the menu.
menu,2 place staff price menu ambience food miscellaneous service,Mushroom appetizer was doused in a gross mayonnaise like sauce and had not been described that way on the menu.
food,3 place staff price menu ambience food miscellaneous service,"Always try one of the daily specials, in addition to all the tasty morsels on the menu."
menu,2 place staff price menu ambience food miscellaneous service,"Always try one of the daily specials, in addition to all the tasty morsels on the menu."
miscellaneous,2 place staff price menu ambience food miscellaneous service,When his to sons joined the mix they took Dads quest for the best food another step adding slowly to the menu a host of items that reflect the demigraphic of this still growing nabe.
food,3 place staff price menu ambience food miscellaneous service,When his to sons joined the mix they took Dads quest for the best food another step adding slowly to the menu a host of items that reflect the demigraphic of this still growing nabe.
menu,2 place staff price menu ambience food miscellaneous service,When his to sons joined the mix they took Dads quest for the best food another step adding slowly to the menu a host of items that reflect the demigraphic of this still growing nabe.
food,2 place staff price menu ambience food miscellaneous service,"We waited to be seated for about 15-20 minutes for brunch, while it was quite obvious that there were plenty of empty tables right in front of us."
place,1 place staff price menu ambience food miscellaneous service,"We waited to be seated for about 15-20 minutes for brunch, while it was quite obvious that there were plenty of empty tables right in front of us."
staff,2 place staff price menu ambience food miscellaneous service,"When I asked the waitress, she told me they couldn't afford the salmon, and had changed the dish (though not on the menu)."
food,1 place staff price menu ambience food miscellaneous service,"When I asked the waitress, she told me they couldn't afford the salmon, and had changed the dish (though not on the menu)."
miscellaneous,2 place staff price menu ambience food miscellaneous service,The Scene Hunky waiters dub diners darling and it sounds like they mean it.
staff,1 place staff price menu ambience food miscellaneous service,The Scene Hunky waiters dub diners darling and it sounds like they mean it.
price,2 place staff price menu ambience food miscellaneous service,The Scene Hunky waiters dub diners darling and it sounds like they mean it.
