labels	key_words	review
3staff	staff	Interesting crowd for people watching - old school Italian music cranking - friendly Italian waitress brought us our wine garlic bread in no time.
2food	food	Interesting crowd for people watching - old school Italian music cranking - friendly Italian waitress brought us our wine garlic bread in no time.
3food	food	Their relatively recent introduction of a version of the Sicilian pie is called the Grandma pie featuring a thin crust, much sauce, with less cheese, and chopped Basil.
2miscellaneous	miscellaneous	Their relatively recent introduction of a version of the Sicilian pie is called the Grandma pie featuring a thin crust, much sauce, with less cheese, and chopped Basil.
3food	food	Went on a Saturday with out of town tickets and the food was great but the service was awful, even surely.
1service	service	Went on a Saturday with out of town tickets and the food was great but the service was awful, even surely.
2food	food	Whatever happen to FAMILY STYLE Thai cooking, the portion are too small and tradtional thai cooking uses MSG which I prefer not to have in my body.
1miscellaneous	miscellaneous	Whatever happen to FAMILY STYLE Thai cooking, the portion are too small and tradtional thai cooking uses MSG which I prefer not to have in my body.
1service	service	They have possibly the worst service in New York I have waited until the waiter has finished his paper, begged for water and waited over an hour for my meal.
1staff	staff	They have possibly the worst service in New York I have waited until the waiter has finished his paper, begged for water and waited over an hour for my meal.
2food	food	They have possibly the worst service in New York I have waited until the waiter has finished his paper, begged for water and waited over an hour for my meal.
2food	food	By the end of the meal, we were shaking hands with/hugging our waiter as we stumbled/rolled out the door.
3staff	staff	By the end of the meal, we were shaking hands with/hugging our waiter as we stumbled/rolled out the door.
1staff	staff	The waitress at the bar was very nasty to me because she mistakenly took an order for thai ice tea from me when I asked for thai lemonade in a to-go cup.
2place	place	The waitress at the bar was very nasty to me because she mistakenly took an order for thai ice tea from me when I asked for thai lemonade in a to-go cup.
2food	food	The waitress at the bar was very nasty to me because she mistakenly took an order for thai ice tea from me when I asked for thai lemonade in a to-go cup.
2miscellaneous	miscellaneous	If you don't want to wait 45 minutes for a table or a long time for service then don't go @ 9pm on a Friday or Saturday night.
1service	service	If you don't want to wait 45 minutes for a table or a long time for service then don't go @ 9pm on a Friday or Saturday night.
1staff	staff	The manager also refused to remove the drink from the check, suggesting that if we didnt like it, we could simply remove the corn ourselves.
2food	food	The manager also refused to remove the drink from the check, suggesting that if we didnt like it, we could simply remove the corn ourselves.
3place	place	The space is cool, but the food and service were awful.
1food	food	The space is cool, but the food and service were awful.
1service	service	The space is cool, but the food and service were awful.
2place	place	The place is full of flavor and color and the music just puts you in the mood for food and drinks.
3ambience	ambience	The place is full of flavor and color and the music just puts you in the mood for food and drinks.
3food	food	The place is full of flavor and color and the music just puts you in the mood for food and drinks.
3food	food	I loved the food and service here, the only downside was the decor was dissappointing and the prices are a bit high (about $30 for an entree.
3service	service	I loved the food and service here, the only downside was the decor was dissappointing and the prices are a bit high (about $30 for an entree.
