labels,key_words,review
SERVICE,1 svc,"The svc can be a bit rude at times, esp if you have big group, but overall the restaurant is a must!"
GENERAL,1 svc,"The svc can be a bit rude at times, esp if you have big group, but overall the restaurant is a must!"
FOOD,3 Pad Thai,"Try the Pad Thai, it's fabulous and their prices are so cheap!"
QUALITY,3 Pad Thai,"Try the Pad Thai, it's fabulous and their prices are so cheap!"
FOOD,3 portions,"Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!"
STYLE_OPTIONS,3 portions,"Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!"
SERVICE,1 NEG,"They forgot a sandwich, didn't include plastic forks, and didn't include pita with the hummus platter."
GENERAL,1 NEG,"They forgot a sandwich, didn't include plastic forks, and didn't include pita with the hummus platter."
FOOD,1 sandwiches,"Also, the sandwiches (nearing $7) didn't come with anything like chips or a side."
STYLE_OPTIONS,1 sandwiches,"Also, the sandwiches (nearing $7) didn't come with anything like chips or a side."
RESTAURANT,1 NEG,"Overall, not worth the money."
GENERAL,1 NEG,"Overall, not worth the money."
AMBIENCE,3 atmosphere,"Eating in, the atmosphere saves it, but at your desk, it's a very disappointing experience."
GENERAL,3 atmosphere,"Eating in, the atmosphere saves it, but at your desk, it's a very disappointing experience."
RESTAURANT,3 Chennai Garden,Chennai Garden is my favorite Indian restaurant in the city.
GENERAL,3 Chennai Garden,Chennai Garden is my favorite Indian restaurant in the city.
FOOD,3 Indian,They have authentic Indian at amazin prices.
QUALITY,3 Indian,They have authentic Indian at amazin prices.
FOOD,1 dishes,This restaurant is VEGETARIAN; there are NO MEAT dishes whatsoever.
STYLE_OPTIONS,1 dishes,This restaurant is VEGETARIAN; there are NO MEAT dishes whatsoever.
AMBIENCE,1 seats,The seats are uncomfortable if you are sitting against the wall on wooden benches.
GENERAL,1 seats,The seats are uncomfortable if you are sitting against the wall on wooden benches.
RESTAURANT,1 restaurant,It's a rather cramped and busy restaurant and it closes early.
MISCELLANEOUS,1 restaurant,It's a rather cramped and busy restaurant and it closes early.
AMBIENCE,3 cigar bar,Patroon features a nice cigar bar and has great staff.
GENERAL,3 cigar bar,Patroon features a nice cigar bar and has great staff.
FOOD,3 food,The food is tasty and portion sizes are appropriate.
QUALITY,3 food,The food is tasty and portion sizes are appropriate.
RESTAURANT,3 restaurant,This is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates.
MISCELLANEOUS,3 restaurant,This is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates.
RESTAURANT,1 place,Not a great place for family or general dining.
MISCELLANEOUS,1 place,Not a great place for family or general dining.
RESTAURANT,3 PLACE,LLOOVVE THIS PLACE.
GENERAL,3 PLACE,LLOOVVE THIS PLACE.
FOOD,3 Food,Food is excellent.
QUALITY,3 Food,Food is excellent.
FOOD,3 Fish,Fish is so very fresh.
QUALITY,3 Fish,Fish is so very fresh.
SERVICE,3 Waitstaff,Waitstaff are very friendly.
GENERAL,3 Waitstaff,Waitstaff are very friendly.
RESTAURANT,3 YUKA,Love YUKA.
GENERAL,3 YUKA,Love YUKA.
FOOD,3 seafood,Mermaid Inn is an overall good restaurant with really good seafood.
QUALITY,3 seafood,Mermaid Inn is an overall good restaurant with really good seafood.
FOOD,1 menu,The menu is limited but almost all of the dishes are excellent.
STYLE_OPTIONS,1 menu,The menu is limited but almost all of the dishes are excellent.
FOOD,3 lobster sandwich,The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great.
QUALITY,3 lobster sandwich,The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great.
SERVICE,3 service,The service is good and ambience is good for a date or group outing.
GENERAL,3 service,The service is good and ambience is good for a date or group outing.
RESTAURANT,1 restaurant,The only fallback on this restaurant is the prices.
PRICES,1 restaurant,The only fallback on this restaurant is the prices.
FOOD,3 seafood,"Even though its good seafood, the prices are too high."
QUALITY,3 seafood,"Even though its good seafood, the prices are too high."
FOOD,3 lobster sandwich,The lobster sandwich is $24 and although it was good it was not nearly enough to warrant that price.
QUALITY,3 lobster sandwich,The lobster sandwich is $24 and although it was good it was not nearly enough to warrant that price.
RESTAURANT,3 NEG,We were very pleasantly surprised.
GENERAL,3 NEG,We were very pleasantly surprised.
FOOD,3 food,"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch."
QUALITY,3 food,"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch."
SERVICE,3 waiter,"When my dessert came, there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift, and said he knew it was a special occassion of some sort."
GENERAL,3 waiter,"When my dessert came, there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift, and said he knew it was a special occassion of some sort."
SERVICE,3 waiter,Truly the mark of an attentive waiter.
GENERAL,3 waiter,Truly the mark of an attentive waiter.
RESTAURANT,3 restaurant,I highly recommend the restaurant based on our experience last night.
GENERAL,3 restaurant,I highly recommend the restaurant based on our experience last night.
FOOD,1 foods,We ate at this Thai place following the reviews but very unhappy with the foods.
QUALITY,1 foods,We ate at this Thai place following the reviews but very unhappy with the foods.
FOOD,1 foods,We thought that this place is using too much of MSG cooking in the foods.
QUALITY,1 foods,We thought that this place is using too much of MSG cooking in the foods.
RESTAURANT,1 NEG,"They don't concern much of customer's health, just want to make money."
GENERAL,1 NEG,"They don't concern much of customer's health, just want to make money."
RESTAURANT,1 NEG,please don't fool us.
GENERAL,1 NEG,please don't fool us.
FOOD,3 jelly fish,"I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab."
QUALITY,3 jelly fish,"I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab."
FOOD,3 food,The food is so cheap and the waiters are nice.
PRICES,3 food,The food is so cheap and the waiters are nice.
RESTAURANT,2 NEG,"Of course, it is crowded but who cares."
MISCELLANEOUS,2 NEG,"Of course, it is crowded but who cares."
RESTAURANT,3 NEG,Authentic Shanghai style and I cannot recommend a better Shanghai place in New York.
MISCELLANEOUS,3 NEG,Authentic Shanghai style and I cannot recommend a better Shanghai place in New York.
FOOD,3 food,Have frequented 'ino for several years and the food remains excellent.
QUALITY,3 food,Have frequented 'ino for several years and the food remains excellent.
FOOD,3 Cheese plate,Cheese plate is a varied delight and great bargain at $10.
QUALITY,3 Cheese plate,Cheese plate is a varied delight and great bargain at $10.
FOOD,3 bruschettas,"The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating."
STYLE_OPTIONS,3 bruschettas,"The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating."
FOOD,"3 asparagus, truffle oil, parmesan bruschetta","(The asparagus, truffle oil, parmesan bruschetta is a winner!)"
QUALITY,"3 asparagus, truffle oil, parmesan bruschetta","(The asparagus, truffle oil, parmesan bruschetta is a winner!)"
DRINKS,3 Wine list,Wine list is extensive without being over-priced.
STYLE_OPTIONS,3 Wine list,Wine list is extensive without being over-priced.
FOOD,3 specials,"Be sure to try the seasonal, and always delicious, specials."
QUALITY,3 specials,"Be sure to try the seasonal, and always delicious, specials."
RESTAURANT,3 NEG,Definitely a neighborhood favorite.
GENERAL,3 NEG,Definitely a neighborhood favorite.
RESTAURANT,3 place,I loved this place!!
GENERAL,3 place,I loved this place!!
AMBIENCE,3 atmosphere,I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.
GENERAL,3 atmosphere,I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.
FOOD,3 food,"The food was very good, a great deal, and the place its self was great."
QUALITY,3 food,"The food was very good, a great deal, and the place its self was great."
SERVICE,3 wait staff,"The wait staff is very freindly, they make it feel like you're eating in a freindly little european town."
GENERAL,3 wait staff,"The wait staff is very freindly, they make it feel like you're eating in a freindly little european town."
SERVICE,1 people,"I like Cafe Noir dont get me wrong, it is jsut that the people who work there are evil and incompetent!!"
GENERAL,1 people,"I like Cafe Noir dont get me wrong, it is jsut that the people who work there are evil and incompetent!!"
SERVICE,1 service,"The service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served."
GENERAL,1 service,"The service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served."
SERVICE,1 waitress,"The waitress, seems to be more concerned of looking good than actually waitressing."
GENERAL,1 waitress,"The waitress, seems to be more concerned of looking good than actually waitressing."
SERVICE,1 manager,"After dinner the manager grabbed my boyfriend, asked him: Where are you from...maybe you dont know how things work in America...and in the end stormed away almost teareyed yelling that tips are the only thing they survive on."
GENERAL,1 manager,"After dinner the manager grabbed my boyfriend, asked him: Where are you from...maybe you dont know how things work in America...and in the end stormed away almost teareyed yelling that tips are the only thing they survive on."
SERVICE,1 waitress,"We did tip, I guess the model/waitress just wanted more and complained to the manager."
GENERAL,1 waitress,"We did tip, I guess the model/waitress just wanted more and complained to the manager."
SERVICE,1 staff,"The whole set up is truly unprofessional and I wish Cafe Noir would get some good staff, because despite the current one this is a great place."
GENERAL,1 staff,"The whole set up is truly unprofessional and I wish Cafe Noir would get some good staff, because despite the current one this is a great place."
FOOD,3 Pizza,Pizza here is consistently good.
QUALITY,3 Pizza,Pizza here is consistently good.
FOOD,3 Salads,Salads are a delicious way to begin the meal.
QUALITY,3 Salads,Salads are a delicious way to begin the meal.
FOOD,1 calamari,You should pass on the calamari.
QUALITY,1 calamari,You should pass on the calamari.
FOOD,1 NEG,It is thick and slightly soggy.
QUALITY,1 NEG,It is thick and slightly soggy.
AMBIENCE,3 Decor,Decor is charming.
GENERAL,3 Decor,Decor is charming.
SERVICE,2 Service,Service is average.
GENERAL,2 Service,Service is average.
RESTAURANT,3 place,What a great place.
GENERAL,3 place,What a great place.
AMBIENCE,3 ambience,"The ambience was so fun, and the prices were great, on top of the fact that the food was really tasty."
GENERAL,3 ambience,"The ambience was so fun, and the prices were great, on top of the fact that the food was really tasty."
SERVICE,2 NEG,"I wasn't thrilled to have to wait on line for thirty minutes, but I guess that's the price you pay for a popular place."
GENERAL,2 NEG,"I wasn't thrilled to have to wait on line for thirty minutes, but I guess that's the price you pay for a popular place."
FOOD,3 thai cuisine,I would definitely recommend SEA if you like thai cuisine!
QUALITY,3 thai cuisine,I would definitely recommend SEA if you like thai cuisine!
